	SRR8476493.rna.1	SRR8476529.rna.1	SRR8476462.rna.1	SRR8476489.rna.1	SRR8476480.rna.1	SRR8476457.rna.1	SRR8476441.rna.1	SRR8476533.rna.1	SRR8476431.rna.1	SRR8476448.rna.1	SRR8476538.rna.1	SRR8476452.rna.1	SRR8476487.rna.1	SRR8476464.rna.1	SRR8476447.rna.1	SRR8476475.rna.1	SRR8476534.rna.1	SRR8476450.rna.1	SRR8476520.rna.1	SRR8476456.rna.1	SRR8476499.rna.1	SRR8476530.rna.1	SRR8476523.rna.1	SRR8476494.rna.1	SRR8476539.rna.1	SRR8476497.rna.1	SRR8476524.rna.1	SRR8476445.rna.1	SRR8476444.rna.1	SRR8476463.rna.1	SRR8476521.rna.1	SRR8476468.rna.1	SRR8476430.rna.1	SRR8476506.rna.1	SRR8476543.rna.1	SRR8476453.rna.1	SRR8476467.rna.1	SRR8476512.rna.1	SRR8476504.rna.1	SRR8476451.rna.1	SRR8476477.rna.1	SRR8476518.rna.1	SRR8476454.rna.1	SRR8476466.rna.1	SRR8476495.rna.1	SRR8476434.rna.1	SRR8476439.rna.1	SRR8476541.rna.1	SRR8476536.rna.1	SRR8476460.rna.1	SRR8476440.rna.1	SRR8476503.rna.1	SRR8476473.rna.1	SRR8476479.rna.1	SRR8476500.rna.1	SRR8476498.rna.1	SRR8476476.rna.1	SRR8476455.rna.1	SRR8476483.rna.1	SRR8476436.rna.1	SRR8476484.rna.1	SRR8476474.rna.1	SRR8476509.rna.1	SRR8476458.rna.1	SRR8476469.rna.1	SRR8476511.rna.1	SRR8476490.rna.1	SRR8476496.rna.1	SRR8476478.rna.1	SRR8476488.rna.1	SRR8476502.rna.1	SRR8476527.rna.1	SRR8476515.rna.1	SRR8476435.rna.1	SRR8476517.rna.1	SRR8476433.rna.1	SRR8476492.rna.1	SRR8476438.rna.1	SRR8476491.rna.1	SRR8476449.rna.1	SRR8476542.rna.1	SRR8476537.rna.1	SRR8476442.rna.1	SRR8476507.rna.1	SRR8476532.rna.1	SRR8476514.rna.1	SRR8476486.rna.1	SRR8476508.rna.1	SRR8476522.rna.1	SRR8476470.rna.1	SRR8476513.rna.1	SRR8476459.rna.1	SRR8476505.rna.1	SRR8476471.rna.1	SRR8476485.rna.1	SRR8476528.rna.1	SRR8476525.rna.1	SRR8476432.rna.1	SRR8476510.rna.1	SRR8476535.rna.1	SRR8476501.rna.1	SRR8476437.rna.1	SRR8476544.rna.1	SRR8476465.rna.1	SRR8476481.rna.1	SRR8476531.rna.1	SRR8476472.rna.1	SRR8476516.rna.1	SRR8476461.rna.1	SRR8476482.rna.1	SRR8476443.rna.1	SRR8476526.rna.1	SRR8476446.rna.1	SRR8476519.rna.1	SRR8476540.rna.1
SRR8476477.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4997942872	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4936497021	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4976237757	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.0000000000	0.5000000000	0.5000000000	0.4995236260	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4997090993	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4979261179	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4969606430	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000
SRR8476518.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.3899178424	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.0000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4971736512	0.5000000000	0.5000000000
SRR8476454.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4956604834	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4997275009	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.0000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4911001513	0.5000000000
SRR8476466.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4995236260	0.5000000000	0.5000000000	0.0000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4972976975	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000
SRR8476495.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4941559108	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4973744954	0.4999969628	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.0000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4999666172	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4999988798	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4988708938	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4999949253	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000
SRR8476434.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4994811369	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.0000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.3612007527	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000
SRR8476439.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.0000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000
SRR8476541.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4791705864	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4958373216	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.0000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.2995955520	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4302083130	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000
SRR8476536.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4967258024	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.0000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000
SRR8476460.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.0000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4604738440	0.4771118732	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4857976165	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000
SRR8476440.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.0000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.3459097103	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4718231318	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000
SRR8476503.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.0000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4999870065	0.5000000000	0.4188737448	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000
SRR8476473.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4999999802	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.0000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000
SRR8476479.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4922468573	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.0000000000	0.4968807947	0.4962112241	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4766055461	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4683506120	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4866986235	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000
SRR8476500.rna.1	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4968807947	0.0000000000	0.4065345743	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4629084750	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4993100021	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.4937000193	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000	0.5000000000
