sample	round	prj	nCtg	cov	signal	annotatedRatio
rand.36	3	Judith_LASV_2023	12	11.943793911007	25.1777251184834	27.7985210522357
rand.56	3	Judith_LASV_2023	21	66.7072599531616	56.2702489134729	32.2360236481792
rand.90	3	Judith_LASV_2023	2	64	95.2726258541347	0.864923033879568
rand.50	3	Judith_LASV_2023	9	48.6370023419204	88.9193355026546	1.38554989164649
rand.22	3	Judith_LASV_2023	3	7.05386416861827	69.91643454039	22.0789983956219
rand.47	3	Judith_LASV_2023	3	5.62997658079625	49.3837304847987	40.2090242265814
rand.37	3	Judith_LASV_2023	8	27.7096018735363	72.7854330708661	13.786595456844
rand.55	3	Judith_LASV_2023	25	88.6463700234192	81.0674205431337	3.94144905770925
rand.79	3	Judith_LASV_2023	9	37.3583138173302	83.8167297183691	6.43200337590228
rand.25	3	Judith_LASV_2023	5	17.6393442622951	87.3376623376623	6.30415584415587
rand.66	3	Judith_LASV_2023	1	66.5854800936768	100	0
rand.44	3	Judith_LASV_2023	6	100	90.1356556690672	4.16494538417163
rand.97	3	Judith_LASV_2023	5	69.2177985948478	85.3430353430353	1.92031926507302
rand.99	3	Judith_LASV_2023	18	76.4028103044497	81.56	7.09958075705023
rand.40	3	Judith_LASV_2023	8	37.5737704918033	100	0
rand.57	3	Judith_LASV_2023	1	8.59016393442623	100	0
rand.2	3	Judith_LASV_2023	2	11.2974238875878	100	0
rand.65	3	Judith_LASV_2023	7	62.3606557377049	89.6807220800216	0.342889707950453
rand.82	3	Judith_LASV_2023	1	64.1311475409836	100	0
rand.28	3	Judith_LASV_2023	5	31.4754098360656	91.1804613297151	2.58993473712256
rand.15	3	Judith_LASV_2023	3	14.1826697892272	100	0
rand.46	3	Judith_LASV_2023	5	10.2201405152225	63.3565621370499	27.1384472047288
rand.75	3	Judith_LASV_2023	1	2.89461358313817	100	0
rand.51	3	Judith_LASV_2023	19	26.903981264637	30.818757377401	34.957441765218
rand.95	3	Judith_LASV_2023	6	100	94.4622726898708	0.44046067123542
rand.86	3	Judith_LASV_2023	1	63.9718969555035	100	0
rand.59	3	Judith_LASV_2023	6	4.34660421545667	21.9801042160114	69.5398696317818
rand.73	3	Judith_LASV_2023	1	63.8220140515222	100	0
rand.68	3	Judith_LASV_2023	13	68.7400468384075	92.6515151515152	0.9185606060606
rand.8	3	Judith_LASV_2023	2	64.0749414519906	95	0.801526717557253
rand.69	3	Judith_LASV_2023	2	8.20608899297424	35.9605911330049	20.4406231254431
rand.9	3	Judith_LASV_2023	4	100	100	0
rand.20	1	Zhang_Dengue_2021	1387	100	1.21580581646229	1.11343771622563
rand.73	1	Zhang_Dengue_2021	1395	100	1.13469198507872	0.74912010790533
rand.38	1	Zhang_Dengue_2021	1748	100	0.782344946053109	0.518471505977504
rand.75	1	Zhang_Dengue_2021	538	100	3.51013482766242	0
rand.85	1	Zhang_Dengue_2021	907	100	2.12269157291446	0.902044727293648
rand.87	1	Zhang_Dengue_2021	1080	100	1.57698274401081	0.897925602105541
rand.28	1	Zhang_Dengue_2021	1633	100	0.863753653101041	0.929594193122568
rand.31	1	Zhang_Dengue_2021	1419	100	1.11275343726469	0.491458354637092
rand.100	1	Zhang_Dengue_2021	1789	100	0.74264732252467	0.525053312256715
rand.27	1	Zhang_Dengue_2021	1579	100	0.947915703650875	0.504774357145687
rand.24	1	Zhang_Dengue_2021	1056	100	1.65295495162384	0.396715350958279
rand.83	1	Zhang_Dengue_2021	1670	100	0.833556129412434	0.528786682432575
rand.1	1	Zhang_Dengue_2021	1735	100	0.786612798951477	0.584204344279718
rand.45	1	Zhang_Dengue_2021	1144	99.8596819457437	1.47690766663807	0.152048854860444
rand.3	1	Zhang_Dengue_2021	1266	100	1.18261280984992	0.343678366114934
rand.86	1	Zhang_Dengue_2021	1543	100	0.851003447132342	0.60514929603082
rand.84	1	Zhang_Dengue_2021	1693	100	0.8107813809145	0.628994546394964
rand.36	1	Zhang_Dengue_2021	852	100	2.42670301701885	1.57009972193792
rand.33	1	Zhang_Dengue_2021	1722	100	0.820172560530927	0.674621239226386
rand.37	1	Zhang_Dengue_2021	1317	100	1.1884949429052	0.693658549574618
rand.60	1	Zhang_Dengue_2021	1603	100	1.00534788968305	0.865352227056907
rand.78	1	Zhang_Dengue_2021	1482	99.6913002806361	1.02683531033898	0.885003502436289
rand.56	1	Zhang_Dengue_2021	1308	99.644527595884	1.09716140900575	0.76323376274245
rand.40	1	Zhang_Dengue_2021	873	100	2.06758186587314	0.0853783339468496
rand.91	1	Zhang_Dengue_2021	1443	100	1.12386385419624	0.415543658271644
rand.7	1	Zhang_Dengue_2021	1453	100	1.12773658884521	0.368556407223455
rand.71	1	Zhang_Dengue_2021	1024	100	1.68311376045685	0.636490006512047
rand.58	1	Zhang_Dengue_2021	1639	100	0.831305033252962	0.630820980294738
rand.9	1	Zhang_Dengue_2021	1108	100	1.5233161946062	0.72672746867958
rand.49	1	Zhang_Dengue_2021	1480	100	1.05328637692801	0.574742482648498
rand.35	1	Zhang_Dengue_2021	1569	100	0.878112841420269	0.42933772389754
rand.98	1	Zhang_Dengue_2021	654	100	2.92315381188818	0
rand.32	1	Zhang_Dengue_2021	1810	98.9710009354537	0.75177605316151	0.745736264454635
rand.80	1	Zhang_Dengue_2021	1556	100	0.948769446204526	0.355766510712212
rand.8	1	Zhang_Dengue_2021	1131	100	1.5370781505313	0.176266495498986
rand.23	1	Zhang_Dengue_2021	959	100	1.81980434746005	0.109444191880925
rand.6	1	Zhang_Dengue_2021	926	100	1.88778766476604	0.438497013684131
rand.17	1	Zhang_Dengue_2021	1277	98.3348924228251	1.32596350573045	0.157294186800407
rand.41	1	Zhang_Dengue_2021	1685	100	0.83107321392466	0.62772056790003
rand.67	1	Zhang_Dengue_2021	1339	100	1.27925582728315	0.908482995796714
rand.77	1	Zhang_Dengue_2021	1267	99.5696913002806	1.34061493972019	0.800540074864855
rand.99	1	Zhang_Dengue_2021	1760	100	0.760901623266204	0.706853900396961
rand.90	1	Zhang_Dengue_2021	475	100	4.33183009793315	0.756885101762149
rand.53	1	Zhang_Dengue_2021	1280	100	1.32502429849294	0.994293096017023
rand.65	1	Zhang_Dengue_2021	1203	100	1.232620326951	0.646173907294732
rand.79	1	Zhang_Dengue_2021	1372	100	1.18045181482219	1.0830257347963
rand.52	1	Zhang_Dengue_2021	440	100	4.87557457600254	0
rand.54	1	Zhang_Dengue_2021	1267	100	1.20889109704665	0.663614139486566
rand.16	1	Zhang_Dengue_2021	1542	100	0.969021352667319	0.877194569644508
rand.47	1	Zhang_Dengue_2021	1626	100	0.884662420567996	0.732788348000716
rand.74	1	Zhang_Dengue_2021	1632	100	0.859666229289804	0.404393029256098
rand.95	1	Zhang_Dengue_2021	1634	100	0.866606758277696	0.927748713002078
rand.43	1	Zhang_Dengue_2021	1106	100	1.54003392645483	0.598326389529643
rand.63	1	Zhang_Dengue_2021	1173	100	1.43022332585539	0.740955862370313
rand.26	1	Zhang_Dengue_2021	1077	100	1.63718459495352	0.110491367861886
rand.69	1	Zhang_Dengue_2021	1119	98.2319925163704	1.47767793065988	0.804202397268948
rand.4	1	Zhang_Dengue_2021	1574	100	0.919325496000488	0.53916362671676
rand.14	1	Zhang_Dengue_2021	1791	100	0.746825677546212	0.521650007102016
rand.70	1	Zhang_Dengue_2021	1713	99.8690364826941	0.838759553499598	0.589708618262269
rand.64	1	Zhang_Dengue_2021	900	100	1.9424684525448	0.0802268808947742
rand.72	1	Zhang_Dengue_2021	1153	100	1.46580422689467	0.661739988505622
rand.15	1	Zhang_Dengue_2021	1747	100	0.791430412800218	0.71173982243131
rand.44	1	Zhang_Dengue_2021	1551	100	0.842961561046897	0.578438467020462
rand.5	1	Zhang_Dengue_2021	1745	99.6632366697849	0.717526117573531	0.69173181467972
rand.66	1	Zhang_Dengue_2021	1636	100	0.921672803156595	0.794202858821897
rand.55	1	Zhang_Dengue_2021	1227	100	1.34249052490773	1.44739775570363
rand.48	1	Zhang_Dengue_2021	1758	100	0.791075228457385	0.724549840003155
rand.92	1	Zhang_Dengue_2021	1354	100	1.18310361569941	0.944302969649528
rand.96	1	Zhang_Dengue_2021	1538	100	0.946007534978171	0.517435855022938
rand.30	1	Zhang_Dengue_2021	1102	100	1.46022415913063	0.85893133184112
rand.68	1	Zhang_Dengue_2021	1175	100	1.44694707251866	0.56855429390008
rand.59	1	Zhang_Dengue_2021	917	100	1.96716413559915	0.380753199055586
rand.34	1	Zhang_Dengue_2021	1451	100	1.06489270624971	0.771307289380273
rand.57	1	Zhang_Dengue_2021	853	100	2.36973101842143	1.69799450337193
rand.93	1	Zhang_Dengue_2021	1318	100	1.22025167264127	0.436519267940009
rand.97	1	Zhang_Dengue_2021	1148	100	1.49757556999897	0.85133601568142
rand.88	1	Zhang_Dengue_2021	1345	100	1.26862135504737	0.901482145832373
rand.51	1	Zhang_Dengue_2021	1372	100	1.15097620071669	0.704893820809813
rand.76	1	Zhang_Dengue_2021	1676	100	0.844618609886428	0.436172895071081
rand.62	1	Zhang_Dengue_2021	845	100	1.86686119230683	0.364219440062074
rand.2	1	Zhang_Dengue_2021	1263	100	1.37463951649733	1.23636141595757
rand.11	1	Zhang_Dengue_2021	1739	97.7923292797007	0.795726490521919	0.616775564635461
rand.39	1	Zhang_Dengue_2021	1139	100	1.53666015852581	0.276809135269861
rand.13	1	Zhang_Dengue_2021	975	100	1.83995704274655	0.517594121925192
rand.82	1	Zhang_Dengue_2021	1806	100	0.744474408170001	0.672965315653111
rand.22	1	Zhang_Dengue_2021	1754	99.9719363891487	0.813004419147254	0.548646755019182
rand.94	1	Zhang_Dengue_2021	1908	99.8690364826941	0.672325214966478	0.612246697255911
rand.19	1	Zhang_Dengue_2021	959	100	1.83912757031585	0.489124267710854
rand.18	1	Zhang_Dengue_2021	1176	100	1.48366159386154	0.156839909302035
rand.61	1	Zhang_Dengue_2021	1203	100	1.43275067166407	0.428140236823775
rand.46	1	Zhang_Dengue_2021	1761	100	0.792178002316533	0.442280458705716
rand.21	1	Zhang_Dengue_2021	1685	100	0.804757922126196	0.753758944336028
rand.42	1	Zhang_Dengue_2021	341	100	6.31611149678194	0
rand.29	1	Zhang_Dengue_2021	972	100	1.84739134451223	0
rand.81	1	Zhang_Dengue_2021	1376	100	1.12625851649329	0.787795240177139
rand.50	1	Zhang_Dengue_2021	1448	100	1.08117251538239	0.583277368374949
rand.10	1	Zhang_Dengue_2021	2021	100	0.661508780025626	0.536754851473483
rand.25	1	Zhang_Dengue_2021	1741	100	0.809359497101648	0.445199959405166
rand.89	1	Zhang_Dengue_2021	1228	100	1.21849915627546	0.648914264214407
rand.12	1	Zhang_Dengue_2021	1471	100	0.944848972334526	0.501397032364583
rand.30	2	Zhang_Dengue_2021	1085	100	1.47284071816109	0.86635262930667
rand.57	2	Zhang_Dengue_2021	832	100	2.40950604564931	1.72649469055747
rand.2	2	Zhang_Dengue_2021	1254	100	1.37962732443457	1.24084748900422
rand.74	2	Zhang_Dengue_2021	1602	100	0.866460566823102	0.407589133329127
rand.23	2	Zhang_Dengue_2021	801	100	2.01833080606246	0.121383699476369
rand.48	2	Zhang_Dengue_2021	1750	100	0.792426993283426	0.725787928307777
rand.43	2	Zhang_Dengue_2021	1053	100	1.58049849292498	0.614047483425088
rand.96	2	Zhang_Dengue_2021	1377	100	0.996086801849875	0.544827611763311
rand.63	2	Zhang_Dengue_2021	1133	100	1.45484899979131	0.753713686367295
rand.99	2	Zhang_Dengue_2021	1757	100	0.76135286982871	0.707273094393918
rand.1	2	Zhang_Dengue_2021	1721	100	0.788994940694434	0.585973521639634
rand.54	2	Zhang_Dengue_2021	1267	100	1.20889109704665	0.663614139486566
rand.16	2	Zhang_Dengue_2021	1539	100	0.969753926412418	0.877857722947885
rand.69	2	Zhang_Dengue_2021	1061	98.2319925163704	1.51846640821455	0.826400868769277
rand.53	2	Zhang_Dengue_2021	1261	100	1.3352382682847	1.00195761934571
rand.6	2	Zhang_Dengue_2021	801	100	2.04830700377154	0.475782589867395
rand.12	2	Zhang_Dengue_2021	1466	100	0.946460865393705	0.502252405466556
rand.24	2	Zhang_Dengue_2021	240	100	8.63355086866606	2.07208439619863
rand.82	2	Zhang_Dengue_2021	1803	100	0.744934487289712	0.673381202736164
rand.79	2	Zhang_Dengue_2021	1368	100	1.18226090446322	1.08468551507126
rand.70	2	Zhang_Dengue_2021	1698	99.8690364826941	0.841986381209413	0.591977311479754
rand.35	2	Zhang_Dengue_2021	1543	100	0.884167626735216	0.432298103957127
rand.81	2	Zhang_Dengue_2021	1369	100	1.12873773828966	0.789529406091913
rand.18	2	Zhang_Dengue_2021	1154	100	1.4977519163821	0.158329416690582
rand.11	2	Zhang_Dengue_2021	1720	97.7923292797007	0.799200646455009	0.619468417660698
rand.89	2	Zhang_Dengue_2021	1224	100	1.22068904445206	0.650080493725122
rand.3	2	Zhang_Dengue_2021	1259	100	1.18590141357076	0.344634065177353
rand.15	2	Zhang_Dengue_2021	1732	100	0.794101553828667	0.714142001334886
rand.36	2	Zhang_Dengue_2021	828	100	2.46831973688453	1.5970261318986
rand.85	2	Zhang_Dengue_2021	886	100	2.15175720134817	0.914396261171039
rand.46	2	Zhang_Dengue_2021	1748	100	0.794547725769711	0.443603497685355
rand.17	2	Zhang_Dengue_2021	1227	98.3348924228251	1.3543599257885	0.160662749948464
rand.10	2	Zhang_Dengue_2021	2010	100	0.662933005023655	0.537910481905557
rand.50	2	Zhang_Dengue_2021	1441	100	1.08369631474626	0.584638922641563
rand.60	2	Zhang_Dengue_2021	1589	100	1.00950289349439	0.868928642582785
rand.34	2	Zhang_Dengue_2021	1449	100	1.06545354813322	0.771713510054336
rand.58	2	Zhang_Dengue_2021	1628	100	0.833311723870727	0.63234372163758
rand.68	2	Zhang_Dengue_2021	1122	100	1.48348624106963	0.582911765275331
rand.84	2	Zhang_Dengue_2021	1674	100	0.815051930864258	0.632307588223176
rand.95	2	Zhang_Dengue_2021	1600	100	0.874384716287647	0.936075431510319
rand.41	2	Zhang_Dengue_2021	1666	100	0.834857316285476	0.630578750359919
rand.45	2	Zhang_Dengue_2021	1108	99.8596819457437	1.50149727761313	0.154580375465745
rand.27	2	Zhang_Dengue_2021	1325	100	1.03561651214825	0.551475893010021
rand.71	2	Zhang_Dengue_2021	701	100	2.14175160701089	0.809929504660182
rand.42	2	Zhang_Dengue_2021	303	100	6.85909967927831	0
rand.33	2	Zhang_Dengue_2021	1706	100	0.823199337406288	0.677110871365744
rand.92	2	Zhang_Dengue_2021	1353	100	1.18360531509939	0.944703404765261
rand.87	2	Zhang_Dengue_2021	1032	100	1.6158356944294	0.920048265800297
rand.14	2	Zhang_Dengue_2021	1788	100	0.747395508519514	0.522048028139866
rand.86	2	Zhang_Dengue_2021	1543	100	0.851003447132342	0.60514929603082
rand.19	2	Zhang_Dengue_2021	931	100	1.86801901219829	0.496808076915799
rand.20	2	Zhang_Dengue_2021	1372	100	1.22219620697729	1.11929005031095
rand.37	2	Zhang_Dengue_2021	1314	100	1.18988773155991	0.694471443027682
rand.22	2	Zhang_Dengue_2021	1729	99.9719363891487	0.817802333189215	0.551884572561113
rand.25	2	Zhang_Dengue_2021	1722	100	0.812932568420201	0.447165379236116
rand.32	2	Zhang_Dengue_2021	1807	98.9710009354537	0.752258731498381	0.746215064940975
rand.21	2	Zhang_Dengue_2021	1679	100	0.805830265719273	0.754763331559142
rand.44	2	Zhang_Dengue_2021	1550	100	0.843176403607967	0.578585891538279
rand.62	2	Zhang_Dengue_2021	842	100	1.87009790826852	0.36485091436775
rand.97	2	Zhang_Dengue_2021	1100	100	1.53251904915407	0.871200550676451
rand.98	2	Zhang_Dengue_2021	637	100	2.96753415063228	0
rand.51	2	Zhang_Dengue_2021	1358	100	1.1564051114162	0.70821865550529
rand.47	2	Zhang_Dengue_2021	1602	100	0.889788785205183	0.737034646008177
rand.73	2	Zhang_Dengue_2021	1386	100	1.13842403123477	0.751583993132241
rand.8	2	Zhang_Dengue_2021	923	100	1.73757060092599	0.199258235764672
rand.28	2	Zhang_Dengue_2021	1597	100	0.872051581789966	0.938524640243083
rand.59	2	Zhang_Dengue_2021	680	100	2.3621754415133	0.45720936032254
rand.55	2	Zhang_Dengue_2021	1224	100	1.34384039059275	1.44885310494204
rand.76	2	Zhang_Dengue_2021	1644	100	0.851515710635117	0.439734654622599
rand.7	2	Zhang_Dengue_2021	1426	100	1.13845000607075	0.372057666826794
rand.100	2	Zhang_Dengue_2021	1786	100	0.74317627798989	0.525427284949576
rand.75	2	Zhang_Dengue_2021	508	100	3.62246404036067	0
rand.38	2	Zhang_Dengue_2021	1739	100	0.783909654265985	0.519508461130902
rand.77	2	Zhang_Dengue_2021	1239	99.5696913002806	1.35568696928052	0.809540245842445
rand.13	2	Zhang_Dengue_2021	929	100	1.88998038106808	0.531666073211431
rand.52	2	Zhang_Dengue_2021	329	100	5.99416507059819	0
rand.66	2	Zhang_Dengue_2021	1636	100	0.921672803156595	0.794202858821897
rand.5	2	Zhang_Dengue_2021	1740	99.6632366697849	0.718653351276058	0.692818525526224
rand.67	2	Zhang_Dengue_2021	1312	100	1.2924419951357	0.917847353588388
rand.29	2	Zhang_Dengue_2021	832	100	2.03010472926611	0
rand.40	2	Zhang_Dengue_2021	228	100	9.38623736821383	0.387593508027473
rand.83	2	Zhang_Dengue_2021	1642	100	0.839446941521303	0.532523662921313
rand.72	2	Zhang_Dengue_2021	1107	100	1.49819064455171	0.676360895755635
rand.56	2	Zhang_Dengue_2021	1306	99.644527595884	1.09796548603423	0.76379311411131
rand.64	2	Zhang_Dengue_2021	228	100	9.34336835136501	0.385895224655482
rand.31	2	Zhang_Dengue_2021	1415	100	1.11414822421962	0.492074375831888
rand.49	2	Zhang_Dengue_2021	1474	100	1.05570949137032	0.576064693626272
rand.93	2	Zhang_Dengue_2021	1298	100	1.22948188904172	0.439821182943604
rand.39	2	Zhang_Dengue_2021	945	100	1.71573721645673	0.309067514116675
rand.26	2	Zhang_Dengue_2021	699	100	2.21980767291637	0.14981180920396
rand.61	2	Zhang_Dengue_2021	1153	100	1.46521687217784	0.437841915595693
rand.4	2	Zhang_Dengue_2021	1569	100	0.920634402047612	0.539931270532219
rand.91	2	Zhang_Dengue_2021	1421	100	1.13228494870472	0.418657320487614
rand.94	2	Zhang_Dengue_2021	1908	99.8690364826941	0.672325214966478	0.612246697255911
rand.88	2	Zhang_Dengue_2021	1327	100	1.27719360023222	0.907573581983195
rand.78	2	Zhang_Dengue_2021	1476	99.6913002806361	1.02870370012858	0.886613820557471
rand.9	2	Zhang_Dengue_2021	1032	100	1.58112320469267	0.754305421478103
rand.80	2	Zhang_Dengue_2021	1393	100	1.00099206625924	0.375348780558105
rand.65	2	Zhang_Dengue_2021	1200	100	1.23414380845321	0.646972558731391
rand.90	2	Zhang_Dengue_2021	454	100	4.44718988015757	0.77704150183653
rand.41	3	Zhang_Dengue_2021	14	99.9254843517139	60.2561222197259	17.1018342973587
rand.95	3	Zhang_Dengue_2021	15	100	62.3523963880528	19.4652154256176
rand.21	3	Zhang_Dengue_2021	17	100	68.621236133122	15.1759820094579
rand.26	3	Zhang_Dengue_2021	3	100	97.4259393063584	0.162736967865487
rand.76	3	Zhang_Dengue_2021	9	100	75.2326313580074	8.43451478406629
rand.66	3	Zhang_Dengue_2021	13	100	69.9317517062074	13.917260605679
rand.11	3	Zhang_Dengue_2021	15	97.3733233979136	59.6349115801483	17.6256028165145
rand.80	3	Zhang_Dengue_2021	7	100	82.739010144482	4.70733067937081
rand.18	3	Zhang_Dengue_2021	8	100	97.3506353068397	0.253292128889833
rand.9	3	Zhang_Dengue_2021	7	99.9254843517139	74.1088698535507	8.36241348539237
rand.51	3	Zhang_Dengue_2021	10	99.9534277198212	68.0469245402663	12.1363701046853
rand.82	3	Zhang_Dengue_2021	14	99.5901639344262	63.6845553636309	17.2416747266546
rand.57	3	Zhang_Dengue_2021	14	99.9906855439642	68.4935876985899	13.1517514203314
rand.69	3	Zhang_Dengue_2021	10	97.8111028315946	70.7376220949815	10.3129310389233
rand.85	3	Zhang_Dengue_2021	5	99.6646795827124	84.7256314830945	4.55516191030166
rand.75	3	Zhang_Dengue_2021	2	100	100	0
rand.97	3	Zhang_Dengue_2021	9	100	71.9468675654243	10.1675355257431
rand.31	3	Zhang_Dengue_2021	6	100	85.3983353151011	4.47329344992267
rand.100	3	Zhang_Dengue_2021	11	100	65.4709065483067	14.3011799384006
rand.84	3	Zhang_Dengue_2021	12	99.8695976154992	65.0212249848393	15.2811686226947
rand.35	3	Zhang_Dengue_2021	9	100	74.3774211400111	8.41388575594738
rand.70	3	Zhang_Dengue_2021	11	99.4411326378539	65.6540188180309	14.1789096222561
rand.38	3	Zhang_Dengue_2021	15	99.7764530551416	66.2011000556208	13.4713598734012
rand.15	3	Zhang_Dengue_2021	12	99.6274217585693	72.158132631721	13.18291519643
rand.19	3	Zhang_Dengue_2021	5	100	81.4567549321131	3.89560571441458
rand.28	3	Zhang_Dengue_2021	14	99.7112518628912	63.8913757087437	18.7171538045336
rand.72	3	Zhang_Dengue_2021	7	100	76.4294296416708	7.33126430232946
rand.56	3	Zhang_Dengue_2021	12	99.2175856929955	65.6477258720572	14.0931431340968
rand.17	3	Zhang_Dengue_2021	1	97.9135618479881	100	0
rand.50	3	Zhang_Dengue_2021	14	100	75.24350080583	8.67548241678222
rand.52	3	Zhang_Dengue_2021	2	100	100	0
rand.60	3	Zhang_Dengue_2021	19	100	65.8009180961585	15.8198801742549
rand.10	3	Zhang_Dengue_2021	18	100	60.1528932537247	17.8492673073012
rand.86	3	Zhang_Dengue_2021	14	100	64.4672763986222	14.766721948909
rand.7	3	Zhang_Dengue_2021	9	100	84.6588678652744	3.77872018192304
rand.3	3	Zhang_Dengue_2021	5	100	89.8859568800466	2.27740150046023
rand.88	3	Zhang_Dengue_2021	13	100	69.1529790660226	12.8141531557481
rand.62	3	Zhang_Dengue_2021	5	100	83.6752004935225	2.66499078926688
rand.83	3	Zhang_Dengue_2021	11	99.6087928464978	75.2568613652357	9.60392793787853
rand.68	3	Zhang_Dengue_2021	5	99.9161698956781	78.0940594059406	6.17946323142555
rand.81	3	Zhang_Dengue_2021	9	100	65.9642244547905	14.0086044484436
rand.39	3	Zhang_Dengue_2021	4	100	94.7432977045733	0.802386465404419
rand.58	3	Zhang_Dengue_2021	16	100	59.9506172839506	17.2789421917451
rand.63	3	Zhang_Dengue_2021	6	100	72.4035608308605	9.41780553802639
rand.47	3	Zhang_Dengue_2021	19	100	59.1044452866966	18.5277886420327
rand.42	3	Zhang_Dengue_2021	1	100	100	0
rand.20	3	Zhang_Dengue_2021	16	99.6739940387481	65.7915770058408	16.352497211978
rand.29	3	Zhang_Dengue_2021	2	100	100	0
rand.71	3	Zhang_Dengue_2021	4	100	79.8218262806236	5.53681025394685
rand.24	3	Zhang_Dengue_2021	2	99.9347988077496	83.422750952492	3.20854001032269
rand.49	3	Zhang_Dengue_2021	8	100	75.7076468103084	8.57592130476687
rand.65	3	Zhang_Dengue_2021	8	100	72.6356797420742	9.41141367118735
rand.37	3	Zhang_Dengue_2021	7	99.7764530551416	71.921579159393	10.348165945265
rand.54	3	Zhang_Dengue_2021	9	99.720566318927	72.0651588583737	9.90008209547956
rand.33	3	Zhang_Dengue_2021	15	100	59.3706948806965	18.3365706848272
rand.4	3	Zhang_Dengue_2021	9	99.7391952309985	70.0556100752372	11.0696237772257
rand.61	3	Zhang_Dengue_2021	7	100	85.3338601343343	3.37427872141047
rand.79	3	Zhang_Dengue_2021	11	99.878912071535	65.8660933660934	16.3323463578801
rand.6	3	Zhang_Dengue_2021	2	100	83.6084722005918	3.08974909921579
rand.16	3	Zhang_Dengue_2021	13	99.7671385991058	68.5372408497568	14.9489348126015
rand.34	3	Zhang_Dengue_2021	13	99.8695976154992	62.6431409207759	15.6919822376273
rand.1	3	Zhang_Dengue_2021	10	99.6181073025335	60.6086365181911	16.7875093967168
rand.40	3	Zhang_Dengue_2021	1	99.9254843517139	100	0
rand.90	3	Zhang_Dengue_2021	6	99.5808494783905	85.1262043156302	2.21229798060378
rand.25	3	Zhang_Dengue_2021	14	100	68.558786346397	11.1574042741729
rand.22	3	Zhang_Dengue_2021	17	99.5435916542474	71.1707511987214	11.6160982376011
rand.96	3	Zhang_Dengue_2021	8	100	69.9226116927879	10.6345891080812
rand.98	3	Zhang_Dengue_2021	2	100	100	0
rand.44	3	Zhang_Dengue_2021	10	100	67.6779757034053	13.1534415477262
rand.27	3	Zhang_Dengue_2021	8	100	73.1982594506391	9.31295100124166
rand.2	3	Zhang_Dengue_2021	14	100	59.5765795567317	19.1413019872412
rand.5	3	Zhang_Dengue_2021	13	99.2362146050671	67.7519872813991	15.8288811771923
rand.8	3	Zhang_Dengue_2021	3	100	93.1554323340842	0.704159527081703
rand.77	3	Zhang_Dengue_2021	12	99.1430700447094	72.1480376872501	10.4133572035199
rand.12	3	Zhang_Dengue_2021	6	99.7857675111774	75.8979808714134	8.35589576448437
rand.99	3	Zhang_Dengue_2021	15	100	62.3064478853709	18.1527740161693
rand.94	3	Zhang_Dengue_2021	15	99.4411326378539	58.4026258205689	19.8259472385738
rand.30	3	Zhang_Dengue_2021	8	99.7764530551416	79.0903721204962	7.74417006223202
rand.78	3	Zhang_Dengue_2021	17	99.2641579731744	62.2306569343066	17.4836919694786
rand.14	3	Zhang_Dengue_2021	13	99.9068554396423	65.6667074813273	14.1192791497363
rand.46	3	Zhang_Dengue_2021	13	100	72.5509930220075	9.83440089769381
rand.91	3	Zhang_Dengue_2021	6	99.9347988077496	84.5935504218245	4.15877691049416
rand.36	3	Zhang_Dengue_2021	11	99.8230253353204	71.9406591931261	11.0228014931088
rand.64	3	Zhang_Dengue_2021	1	99.9068554396423	100	0
rand.53	3	Zhang_Dengue_2021	13	99.9347988077496	69.2327547267213	13.1899409848332
rand.59	3	Zhang_Dengue_2021	4	100	86.2391182812874	2.23155204780489
rand.48	3	Zhang_Dengue_2021	16	100	67.5584658559401	15.5087883294321
rand.23	3	Zhang_Dengue_2021	5	100	100	0
rand.93	3	Zhang_Dengue_2021	4	99.9068554396423	88.7032748924909	2.97641517802049
rand.74	3	Zhang_Dengue_2021	9	99.7764530551416	75.4472460909987	7.85482362690987
rand.43	3	Zhang_Dengue_2021	7	100	78.2869100880358	6.07545631830385
rand.87	3	Zhang_Dengue_2021	9	100	71.8993527935544	10.1952424226124
rand.92	3	Zhang_Dengue_2021	15	100	65.6926274605698	15.2281909781449
rand.45	3	Zhang_Dengue_2021	4	99.4318181818182	96.2231837029025	0.352532793486508
rand.32	3	Zhang_Dengue_2021	19	98.5469448584203	66.8562401263823	16.5050419868858
rand.13	3	Zhang_Dengue_2021	5	100	83.1260555811454	3.70462986159947
rand.89	3	Zhang_Dengue_2021	6	100	74.3311441410301	8.91976384564036
rand.67	3	Zhang_Dengue_2021	13	99.7857675111774	69.2009560105936	12.7896472174774
rand.73	3	Zhang_Dengue_2021	8	100	67.7360508272001	12.8301401056908
rand.55	3	Zhang_Dengue_2021	17	100	60.5294019098677	20.4773988582147
rand.2	1	Saha_CHIKV_2019	855	100	2.72159025623348	3.97426174882224
rand.24	1	Saha_CHIKV_2019	2876	100	0.896528785679729	1.73636308659894
rand.5	1	Saha_CHIKV_2019	2139	100	1.20129198232451	1.35305121265364
rand.71	1	Saha_CHIKV_2019	1684	100	1.45341333773725	2.17235199491103
rand.45	1	Saha_CHIKV_2019	711	100	3.68377880612261	6.98590067014378
rand.40	1	Saha_CHIKV_2019	776	100	2.88624126865181	3.36967390801885
rand.13	1	Saha_CHIKV_2019	3126	100	0.833073934609036	1.16824285060812
rand.96	1	Saha_CHIKV_2019	1756	100	1.6084741246649	2.59283527550149
